text,label
দেখে আনন্দ পেয়েছি খুব ভালো লাগলো,1.0
অনেকদিন পর এই নাটকে আলগা সিদ্দিকরে দেখালাম,0.0
খুব সুন্দর নাটক একটা ভুল কলেজ এ কেউ ১০ বছরে যায় না,1.0
সত্যিই অসাধারণনাটকটা দেখার পর একটা প্রিয় মানুষের কথা মনে পরে গেলো,1.0
এক কথায় অসাধারণ,1.0
নাটকটি দেখতে দেখতে কখন যে চোখের কোনে পানি চলে এলো বর্তমান অনেক জয়েন ফ্যামিলিতে এরকম ঘটনা হয়ে থাকে এরকম সচেতনমূলোক সময়পোযোগী সুন্দর একটা নাটকের জন্য রচয়িতা ও পরিচালক এবং অভিনীত শিল্পীদের অশেষ ধন্যবাদ জ্ঞাপন করছি,1.0
এক কথায় অসাধারন সত্যি অপূর্বের নাটক গুলো আর নাটকের পত্যেকটা দাপ অনেক অনেক দারুন,1.0
নাটক টা অনেক ভালো লাগছে   আর আপনাদের  কেমন লাগছে,1.0
খুব সুন্দর একটা নাটকঅনেক ভালো লাগছে,1.0
অসাধারন নাটক,1.0
মাবরুর রশিদ বান্নাহ একজন ব্রিলিয়ান্ট ডিরেক্টর তার প্রতিটি কাজ এত বাস্তবিক ভাবে ফুটিয়ে তোলেন যা তুলনার শেষ নেই,1.0
সালের সেরা নাটকলাভ ইউ নিশো বস,1.0
ভাইয়া নাটক টা ঈদ ইস্পেশার হলে ভাল হতো 😊😊😊😊😊,1.0
নামাজ সত্যিই শান্তি বিলায়মেসেজটা খুব ভালো লাগছে বাইআমাদের সবার দিনে রাতে  ওয়াক্ত নামাজ আদায় করা উচিৎ এদের মন মেজাজ আর সব থেকে বড় কথা আল্লাহ খুশি হন,1.0
ফালতু নাটক,0.0
অসাধারন একটা নাটক,1.0
 বেস্ট ছিল,1.0
নাটকে ৩৬০ ডিগ্রি ঘুরানোর মানে কিযত্তসব আজাইরা,0.0
নাটকটা ভালো ছিলকিন্তু সব ঘুরিয়ে ফিরিয়ে একই গল্প আর নিশোকে এই চরিত্রে যায়নাজানিনা কেন পরিচালকরা নিজেদের ইচ্ছে মতো অভিনেতা নেয়তবে ১০০অপূর্ব কে অনেক সুইট করতো এই চরিত্রে এর আগে জলসা ঘর নাটকে অপূর্ব কে অনেক সুন্দরভাবে উপস্থাপন করা হয়েছে আরিয়ান ভাই আপনার গল্পে  অপূর্ব ভাইকেই যায়,1.0
এই বছরের সেরা নাটক  বলতে হবে    আপনারা কি বলেন,1.0
আ খ ম হাসান বেষ্ট,1.0
ভালো বউ দের আর মান সসম্মান রইলো না,0.0
ফাইজলামির একটা লিমিট থাকে   কীভাবে বাংলাদেশ এর মতন এক দেশে এভাবে পবিত্র একটা নামের সাথে কুকুরের নাম দেওয়া হয় ঘৃণা হয় এসব থার্ড ক্লাস পরিচালক এবং অভিনেতাদের উপর ফাহিম  এই নামের অর্থ হচ্ছে বুদ্ধিমানযে বা যারা এই নামটি কুকুরের সাথে ব্যাভার করে এই নাটক টি বানিয়েছে তারা নেহাত কুকুরের চেয়ে কম না  অস্বাস্থ্যকর মন মানসিকতা যাদের তারাই এমন কাজ করতে পারে নাম বিকৃতিকারীরা কখনোই জান্নাতে প্রবেশ করবে না  তাদের আমি আহবান করব এরকম মন মানসিকতা নিয়ে ইন্ড্রাস্টিতে টিকতে পারবেন না তাই  মাথায় ভালো কিছু থাকলে অবশয়্যই সেটার প্রতিই নজর দিবেন,0.0
সত্যিই অসাধারণ,1.0
নাটকের পরিচালক নাটকটা লিখছে মনে হয় গান্জা সেবন করার সময়,0.0
স্টুপিড নাটক,0.0
এবার করবে সে রকম মাগী খোর,0.0
নাটকটি তেমন ভালো লাগেনি কারন যামিন নাই তাই,0.0
টেডির সাথে আমিও আছি আর কে কে আছেন,0.0
এই বছরের সেরা নাটকের একটা,1.0
সুপার সুপার লাভ ষ্টোরি ৷ সত্যি অনেক অনেক ভালো লাগছে ৷ ধন্যবাদ মিজানুর রহমান ৷ লাভ ইউ বস অপূর্ব,1.0
এটাই বুঝি আমার কোন নাটকে প্রথম কমেন্ট করা আসলে শেষপর্যন্ত দেখার পর সত্যি অনেক ভালো লাগলোঅনুভূতিগুলো দারুণ হইছে একদমবান্নাহ্ ভাইকে ধন্যবাদ এমন প্রাণবন্ত একটা নাটক উপহার দেয়ার জন্যআর ইফরান সাজ্জ্বাদ ভাই এবং তানজিন তিশা আপুর অভিনয় ছিলো সত্যি প্রশংসনীয়,1.0
সম্পূর্ন ছাগলামী,0.0
অপূর্ব আর আনন্দ খালেদকে অসাধারণ মানায়,1.0
নাটকের শেষে ভালো মিল করতে পারেনি,0.0
এক কথায় অসাধারণশেষের দিকে এমন হবে কল্পনা করতে পারিনিআমার জীবনে দেখা সেরা নাটক,1.0
অপুর্ব বস,1.0
ফালতু নাটক সময় টায় শুধু নষ্ট,0.0
এই সব নাটক দেখেই আজকালকার ছেলেমেয়েরা বাড়ি থেকে পালানোরসাহস পায়তবে নিশু ভাই ইস বেস্টএক কথায় অসাধারণ,1.0
অসাধারনবলার ভাষানাই,1.0
অনেক সুন্দর,1.0
ফালতু একটা নাটকফ্যামিলি নিয়ে দেখার মতো না,0.0
এতো সুন্দর একটা নাটক উপহার দেওয়ার জন্য এতে অনেক কিছু শিখার আছে খুব ভালো লাগছে নিশু ভাই ও মেহজেবীন আপুর জুটি অসাধারন,1.0
বালের নাটকযত্তসব ভাড়ামি,0.0
বাংলাদেশের নাটক আস্তে আস্তে অশ্লীলতার দিকে চলে যাচ্ছেআর এটাকেই মানুষ স্মার্টনেস মনে করেতিশা একটু অশালীন,0.0
এটা কোন নাটক হল নাকি,0.0
নামা্য আর টুপির বিষয়টা খুব ভাল লাগছে,1.0
নাইয়িকা ভালো হয় নাই মানায় নায়,0.0
নামজ কথা শুলে খুব ভালো লাগলে,1.0
আপনাদের অনুরোধ করছি ইতি মা নাটকটি দেখার জন্য,0.0
ফালতু নাটক,0.0
অসাধারন ছি‌লো রি‌য়ে‌লি গ্রেট,1.0
অপূর্ব ভাই আসলেই অনেক মেচিয়োর একজন অভিনেতাআর একটি সত্যি কথা হলো উনি জানেন উনার চরিত্রটাকে কিভাবে ফুটিয়ে তুলতে হবে এনটিভি এবং আরিয়ান ভাইকে ধন্যবাদ এমন একটি অসাধারণ এবং ভিন্নধর্মী গল্পকে সুন্দরভাবে ফুটিয়ে তোলার জন্য,1.0
বাল মারকা নাটক,0.0
ভালোই ছিল নাটকের গল্প টা,1.0
তিশা আপু অনেক কিউট আর অভিনয় টাও দারুন হয়েছে,1.0
আমার দেখা মতে  সালের সেরা নাটক এইটা☑☑☑⃣⃣⃣,1.0
পাগলের কারখানা,0.0
অনেক ভালো লাগলো,1.0
দারুণ চোখে পানি চলে আসলো,1.0
নাটক টা খুব খুব মজা লাগলো দারুণ আর জাড়া জাড়া দেখাছে তাদের কাছে কেমন লেগেছে,1.0
আসলেই অসাধারণ খুব ভালো লাগলো নাটকটি দেখে,1.0
এখনকার নাটকের কমেডি দেখলে হাসির বদলে কান্না চলে আসে প্যাকেজ নাটকের আবার পর্ব ও বানায়এত বিরক্তিকর যে লাগে বোঝে না কেন এরাআর আগের নাটক গুলো কত প্রাণোবন্তঅসাধারণ বললেও কম হয়ে যায় ,0.0
সুন্দর একটি নাটক দেয়ার জন্য ধন্যবাদ,1.0
অনেক সুন্দর একটা কাজ উপহার দেওয়ার জন্য ধন্যবাদ আশাকরি এরকুম আরো উপহার পাবো,1.0
পাল্তু নাটোক,0.0
খুব সুন্দর,1.0
সত্যিই অসাধারন ভালো থাকুক ভালোবাসার মানুষেরা,1.0
হোগার নাটক বানাইছে  এই বালছাল গল্প কই থাইকা পান ছেলে চরিত্রগুলারে হিজলা বানাইয়া ফালাইছে যারা লাইক দিছেন তারা কি দেইখা লাইক দিছেন ভাই,0.0
নাটক টা শেষ করেছি একপ্রকার বিরক্ত নিয়েনাটকে মেয়ে দুইটাকে কোনো ভাবেই মনে হয় নাই যে তারা ছেলে দুইটাকে ভালোবাসেপ্রথমে মনে হইছে ছেলে গুলারে বোকাচোদা পাইয়া ডমিনেট করার চেষ্টা এবং পরবর্তীতে ছেলের ভালো চাকরি দেখে লোভ সামলাতে না পেরে শেষের দিকে যখন সব প্ল্যান  উল্টাপাল্টা হয়ে যাচ্ছে তখন আলগা ইমোশন দেখিয়ে ভালোবাসা দেখানো বালের নাটক এটা আর বালের স্কিপ্টমেজাজ টাই গরম হয়ে গেছে,0.0
অসাধারণ একটা নাটক,1.0
অসাধারান নাটক অামারঅনেক ভালোলাগলো,1.0
একটা মেয়ে ভার ভার ফুল নিতে আসেনা কি,0.0
কি বলবো আর দেখতে খুব  অসাধারণআমি এটা অনেক বার দেখেছি অনেক ভালো লাগে,1.0
ঝড়ো তালুকদারের অভিনয় আমার একটুও ভালো লাগে না কথাই কথাই ঝড়ু তালুকদার চেঁচিয়ে ওঠে,0.0
আরিয়ান ভাই আপনার তুলনায় হয় নাবার বার এতো সুন্দর নাটক উপহার দেওয়ার জন্য,1.0
সালার পো সালা পরিচালক একটা ব্লেড কিনে মেয়েটার হাতের নখ কাটার টাকাও কি ছিলনা যে এত বড় বড় নীলফিসের মত নখ অভাবের সময়ের নাটক তো তাই মনে হয় অভাব দিয়েই নাটকটা শেষ করছে তবে অনেক ভাল হয়েছে নাটকটা,0.0
অনেক দিন পরে একটা নাটক খুবই ভাল লাগছে,1.0
ধন্যবাদ পরিচালক মিজানুর রহমান আরিয়ান ভাইকেএত সুন্দর একটা নাটক টা উপহার দিলেন ফেবারিট  এক্টর,1.0
বালের নাটক বালের লজিক বালের কাহিনী বাল বাল বাল বাল বাল বাল বাল বাল বাল,0.0
অসাধারণ একটা নাটক দেখলাম আসলেই নিশু আর তানজিন তিশা জুটি মানেই সেরা জুটি,1.0
এই কানে শিখার মত কিছু নাই ফালতু কোথাকার,0.0
আসল ভালোবাসাটা এমনই হয়,1.0
শুরু করলাম আশা করি ভালোই হবে,1.0
অপূর্ব মানেই অসাধারণ সব নাটক,1.0
অসাধারণ,1.0
খাটি বাল,0.0
মিজানুর রহমান আরিয়ান মানে অন্য কিছু অসাধারণ,1.0
আল্লাহ তুমি এমন মানুষ গুলো কে বাচিয়ে রেখো সব সময় সত্যি কথা চোখের পানি ধরে রাখতে পারলাম না  অনেক ভালোবাসি তোমাকে আমি অনেক,1.0
আমার ভালোবাসাও তো সত্যি ছিল যদিও আমার কিছু ভুল ছিল কিন্তু তাই বলে এত বড় শাস্তি পেতে হবে কখনো ভাবিনি ভালো থাকুক ভালোবাসা অন্যের বুকে,1.0
প্রকৃত বন্ধু্ত্ব সারাজীবন থাকবে এটা নামাজ এবং বিনয়ী আচরণ এর জন্য মানুষের মনকে আল্লাহ সঠিক পথ দেখান,1.0
এক কথায় অসাধারণ,1.0
এত সুন্দর নাটক কেমনে হয়,1.0
রোমান্টিক নাটক কাকে বলে আজ দেখলাম,1.0
সময় নষ্টএর থেকে ইন্ডিয়ান সিরিয়াল জুশ,0.0
অসাধারন নাটক নিজের অতীত জীবনে ফিরে গেলাম,1.0
আগের মত ফিলিংস পাচ্ছি নাকেন জানি ,0.0
খুব সুন্দর,1.0
এত সুন্দর একটা নাটক উপহাড় দেওয়ার জন্য ধন্যবাদ,1.0
অসাধারণ অভিনয় নির্মাণ সংলাপ কাহিনি সবই সাধারণের অসাধারণ উপস্থাপনা চোখের পানি ঠেকানো গেল না,1.0
খুব ভালো লাগছে,1.0
ভালো লাগলো,0.0
ভালো লাগলো নাটকটা দেখে,1.0
খুব ভালো লাগলো বস নিশু,1.0
মনে হল নাটকটা খুব তারা তারি  শেষ হয়ে গেল খন ৩৪ মিনিট গেল বোজিনাই ভালো ছিল,1.0
পুরাই ফালতু নাটক এইটা না কোনো কমেডিয়ান নাটক না কোনো শিক্ষা মূলক নাটক ভাই আপনার কাছে আশা করি আরো ভাল নাটক উপহার দিবেন,0.0
খুব সুন্দর হইচে বস মিজানুর রহমান ভাই,1.0
জেরিন এর মত মেয়রা সুধু টাকাটাকেই চিনলো ভালোবাসা নাজেরিনের একটু সাপোর্টেই পারতো তাদের ভালোবাসাটা বেচেথাকতে,1.0
ভাল লাগছে অপূর্ব ভাই আপনি দারুণ অভিনয় করেন,1.0
নাটকনা নষ্টামি,0.0
২০১৯ সালের সেরা নাটক  কালকে দেখছি নাটকটা খুব ভালো লাগছে,1.0
ছি ছি ছি অশালীন পোশাক তিশার,0.0
ঈদ মোবারক অসম্ভব সুন্দরসব সময় এই রকম নাটক চায়ফাইজলামির শেষ সিমানা বলতে কোন কিছু থাকবে না,0.0
একটুও ভালো লাগেনি  সস্তা ভাড়ামী ছাড়া আর কিছু না ,0.0
বাস্তব জীবনের সতিকারের কিছু কাহিনী  নাটকটিতে দেখানো হয়েছেখুব ভালো লাগল,1.0
অনেক অনেক সুন্দর দেখার মত নাটক,1.0
জীবন এর প্রথম এই একটা নাটকে কমেন্ট করলাম অস্তির একটা নাটক হইছে  অনেক অনেক ভালো লাগছে,1.0
অসম একটা নাটক যার পার্ট এক বা দুই দুটোই সুন্দর,1.0
আবারো নিশো ভাইয়ের অভিনয়ে মুগ্ধ হলাম,1.0
ভাঁড়ামি খালি আর কিছু নাই বালের নাটক মো করিমের আর নাটক করা উচিত না এক বালের অভিনয় আর খায় না কেউ,0.0
গাঁজা খুরি নাটকফালতু,0.0
নাটকটি উপভোগ করুনসবাইকে ঈদের শুভেচ্ছাঈদ মোবারক,1.0
বাল এর নাটক এক লাফে অফিসের বস হা হা হা বাল,0.0
ফালতূ একটা নাটক  পরিচালকরে কাছে পেলে জুতা পিটা করতাম ,0.0
বালছিরা মারকা পরিচারক ফালতু সালারা নাটক বানায়,0.0
একটা গান ৩৪ বার শুনলেই বিরক্ত লেগে যায়🙂,0.0
একটা ছেলের সাথে প্রেম করতে তার টাকা পয়সা কে না তার মন টা কে দেখা দরকার তেমনি একটা মেয়ের সাথে প্রেম করতে হলে তার সুন্দর মন দেখা উচিত তার রুপ না,1.0
হাড় কিপটে এবং সাকিন সাড়িসুড়ির মত কোন নাটক আর পেলাম না থাকলে জানাবেন প্লিজ,0.0
ফালতু একটা সীমা থাকা উচিত এর নাটক এই জন্য দেখি নাআর এটা দেখার পর মনে হচ্ছে আমার জীবনে এর নাটক দেখব নাফালতু একটা,0.0
এই কুওার নাটক এখন মানুষ দেখেনা,0.0
খুব ভালো লাগলো আগে নামাজ,1.0
অসাধারণ ভাই অমি,1.0
অসাধারণ ছিল,1.0
অনেক দিন পর একটা সুন্দর গল্প পেলাম ধন্যবাদ জানায় আরফিন ভাই,1.0
ড্রাইভার সবচেয়ে ভালো লাগছে,1.0
ভাল লাগলো নাটকটি,1.0
অসম্ভব একঘেয়ে,0.0
জীবনের সেরা নাটকের একটা,1.0
বেচেলর পয়েন্ট কইওমি ভাই আপনার কথা ঠিক নাইপ্লিজ নাটক দিলে দেন,0.0
বাংলা নাটকে সব থেকে অশ্লিল কাপড় পড়ে তানজিন টিশার্ট,0.0
পাগলা পরিচালকের পাগলা নাটক,0.0
ধংস হবে এই সমাজ চিন্তার কোন কারণ নেই,0.0
ভাই আমি আপনার অনেক বক্ত আপনার নাটক গুলা আমার অনেক ভালোলাগে,1.0
ফালতু পুরাই ফালতুসিরিয়াস লেবেলের ফালতু নাটকশুধু শাওন আছে বলে দেখলাম,0.0
কিরে ভাই ফালতু চেনেল এতোগুলা এডদিলে নাটকের মজায় থাকেনাফালতু,0.0
শাওন এর সাথে  পুলা ডা বলদ মার্কা অভিনয়  বালের নাটক ডিরেক্টর এর রুচি নাই ,0.0
এই নাটক টা এজন্য ভালো মনে হইছে যাই হোক নামাজের কথা কখনো বলা  হয়,1.0
২০১৯ সালের আমার দেখা সবচেয়ে বেষ্ট একটা নাটক নিসন্দেহে,1.0
অসাধারণ প্রথমে যতটা হেসেছি লাস্টে তারচে বেশি কেঁদেছি নিসু বস পারেওতিশার অভিনয়ও দারুণ ছিল,1.0
যাতা রকমের বাজে একটা হইলেই হইল আরকি,0.0
ফালতু ভিডিও,0.0
অমি ভাই এর নাটকে এই প্রথম নামাজের জন্য বলা হয়েছেএই একটা মেসেজকতটা যে গুরুত্বপূর্ণ অনেক ভালো লাগছে ভাই,1.0
প্রথম প্রেম কখনো ভুলা যায়না,1.0
সাহানাজ সুমি বেষ্ট,1.0
দেখা শুরু করলাম কেমন হয়েছে দেখে বলবো  ভালো হতেই হবে নিশো আর তানজিন  তিশা বলে কথা,1.0
ভালো লাগলো,1.0
ওহ সুন্দর একটা নাটক,1.0
এই নাটক গুলা কোন পর্যাই পড়ে না কমিডি না গল্প না ইমুশানজোর করে আর যাকিছু করা যাক অন্তত মানুষকে হাসানো যাইনা,0.0
ভালো লাগলো অনেক,1.0
অসাধারণ নাটক ধন্যবাদ মিজানুর রহমান আরিয়ানা ভাই কে এবং আমার প্রিয় অভিনেতা অপুরব ভাইকে ও মেহজাবীন আপুকে,1.0
ডাক্তার ও পাইছে একটা আবাল,0.0
আমার লাইফের বেস্ট নাটক,1.0
নাটকের কিছু কথা অশ্লীল যা কখনো কাম্য নয়,0.0
তবে ইরফান সাজ্জাদের অভিনয়টা বেস্ট হইসে,1.0
কী অদ্ভুত নাম সোনা মিয়া দুদু মিয়া হা হা হা,0.0
ভাল্লাগছে,1.0
দামি জামা পড়ে লাভ কি যদি ১০০ টাকার ব্রা দেখা যায়,0.0
মোশারফ করিমের আগের নাটকগুলো দেখতেই ভালো লাগে আর এখন যে নাটকগুলো করে তার মধ্যে কোন সৌন্দর্য নেই,0.0
ভোদার নাটক লেখছে সামার স্কীপ রাইটার,0.0
খুব ভালো ১ টা গল্প ছিল,1.0
অপূর্ব ভাই আর আরিয়ান ভাই খুব ভালো কাজ করেন,1.0
ছেলেটা যদি বখাটে হইতো অথবা বেকার হইতো তাহলে মুদ্রার অন্য পিঠ দেখা জাইতো যাই হোক আসলে সাজানো বাগানে সবাই পানি দিতে পারে কিন্তু অগুছালো বাগান টা সবাই গুছাইতে পারে না,0.0
পুলিশ নামে এই নাটকের নাম তাই এতোদিন দেখি নাই পুলিশকে আমি ঘৃণা করি,0.0
থার্ডক্লাশ নাটক,0.0
ফালতু নাটক শামিম ও হয়তো  বেলুন দুরগটনায় জন্ম তাই শালা এই ধরনের নাটক করেআসলে এখন অনলাইন ভিত্তিক নাটক গুলো বেশি অশ্নীল,0.0
এত বড় ঢামড়ী মেয়েদের কে স্কুল ড্রেসে দেখতে জাস্ট বিরক্ত লাগে,0.0
অসাধারণ ভালো হয়ছে,1.0
আফরান নিশোর লুকটা অনেক সুন্দর ছিলো,1.0
বালের নায়িকা,0.0
বাংলা নাটকের গুয়া মেরে দিলো অশিলতাই ভরপুর,0.0
শেষের অংশটুকু ভালো লাগলো না,0.0
ফালতু নাটক,0.0
দুইটা মিলিয়ে নাইস হল,1.0
তানজিন তিশা আর আফরান নিশু জুটি টা দারুণ,1.0
পুরো ভিডিওটি দেখুন পাশাপাশি আমার চ্যানেলটি সাবস্ক্রাইব করার বিনীত অনুরোধ জানাচ্ছি,1.0
অনেক সুন্দর হয়েছে,1.0
সাউন্ডে প্রব্লেম করতেছে,0.0
নাটকের কাহিনি টা ভাল লাকছে,1.0
খুব ভাল একটা নাটক,1.0
২ বার দেখসি নাটকটাখুব ভালোই লাগলো,1.0
অনেক সুন্দর একটা নাটক,1.0
হয়ত মনে হয়  চলে যাওয়াই ঠিকযে রয়ে যায় তার কি উপায় কোন দিক,1.0
ভাই আপনার হার্ড ফ্যান আমিবাট এইযে এই নাটকে যে টাইপের শব্দকথা ইউজ করসেন একদমই মানার মত না,0.0
পোশাক খুব বাজে,0.0
ফালতু নাটক বাল টাইমডাই নষ্ট,0.0
বাংলাদেশিরা এতো সুন্দর নাটক উপহার দেয় বলেই হয়তো একজন ভারতীয় হয়ে বাংলাদেশি নাটককে এত ভালোবাসি,1.0
সেরাম ফালতু ,0.0
অনেক দিন পর একটা ভালো নাটক দেখলাম ধন্যবাদ পরিচালককে,1.0
অনেক অপেক্ষার পর খুব  ভালো  লাগছে,1.0
অনেক ভালো গল্প ছিলো,1.0
কি এইডা নাটক  পুরাটাইতো ঘসা ঘসি,0.0
অসাধারণ একটি নাটক মনটা ভরে গেল,1.0
পুরাই চিল,0.0
বাংলা নাটকে অধিকাংশ ক্ষেত্রে বাবা মা না থাকার কারন বাজেট কম,0.0
অনেক ধন্যবাদ এই রকম সুন্দর নাটক উপহার দেয়ার জন্য,1.0
আরফান নিশোর এমন কাজ আশা করিনি,0.0
মিজানুর রহমান আরিয়ান ভাই নাটক টা পাট ২ দেয়ার জন্য  নাটক অনেক অনেক ভাল লাগলো আপনাকে ধন্যবাদ,1.0
নিসো তিশা দারুন জুটি,1.0
অসাধারন একটা নাটক এই দরনের নাটক আরো চাই,1.0
আগের টাবাবার বিয়ের যাও একটু লজিক ছিলবাট এটার কোন লজিক নেইপুরাই ফালতু,0.0
সাবিলার কথা বলার ষ্টাইল ভালো লাগে নাচিটাগাংইয়া টিউন ছেড়ে শুদ্ধ ভাষা বলতে পারেনা সে মেয়ে নাটক করে কিভাবে,0.0
দেখার পর কিছু যে লিখুম ওই টাও মন চাইতাসে না বালের নাটক,0.0
ছেলেটা বেদব অনেক,0.0
শামীম নিজে আগে অশ্লীলতার বিরুদ্ধে কথা বলতআর এখন নিজে অশ্লীলতায় পরিপূর্ণ শীঘ্রই হারিয়ে যাবে,0.0
ভালোবাসা সিমাহীন,1.0
নাটকটি একেবারেই প্রদর্শনযোগ্য মনে হলোনা কনটেন্ট ভালো না হলে নামী অঙিনেতাদের কেমন অসহায় লাগে তা এই নাটকটি দেখতে বসে অনুধাবন করলাম,0.0
অনেক অনেক ভাল লাগল নাটকটি,1.0
ফালতু একটা নাটক,0.0
মুখস্ত মিথ্যা কথা বলতেও পারে বেটা,0.0
জঘন্য ফালতু নাটক আমার জীবন থেকে ৩৮০৭ মিনিট ধ্বংস মোশারফের আর আগের স্ট্যান্ডার্ড নাই পুরাই গুয়া মারা সারা ,0.0
এই নাটক এর সেরা  ডাইলগ কি,1.0
অসাধারণ অসাধারণ অসাধারণ অসাধারণ অসাধারণ অসাধারণ অসাধারণ অসাধারণ অসাধারণ অসাধারণঅসাধারণ অসাধারণ অসাধারণ অসাধারণ অসাধারণ অসাধারণ অসাধারণ অসাধারণ অসাধারণ অসাধারণঅসাধারণ অসাধারণ অসাধারণ অসাধারণ অসাধারণ অসাধারণ অসাধারণ অসাধারণ অসাধারণ অসাধারণঅসাধারণ অসাধারণ অসাধারণ অসাধারণ অসাধারণ অসাধারণ অসাধারণ অসাধারণ অসাধারণ অসাধারণঅসাধারণ অসাধারণ অসাধারণ অসাধারণ অসাধারণ অসাধারণ অসাধারণ অসাধারণ অসাধারণ অসাধারণঅসাধারণ অসাধারণ অসাধারণ অসাধারণ অসাধারণ অসাধারণ অসাধারণ অসাধারণ অসাধারণ অসাধারণঅসাধারণ অসাধারণ অসাধারণ অসাধারণ অসাধারণ অসাধারণ অসাধারণ অসাধারণ অসাধারণ অসাধারণ পুরনো প্রেম জেগে উঠার মতো একটি নাটক ধন্যবাদ আরিয়ান,1.0
আফরান নিশো ভাই নাটক অসাধারণ অনেক ভালো লাগছে নাটক দেখার পর মেয়েদের প্রতি ভালোবাসা আরো বেড়ে গেল,1.0
এই বালের মেয়েটার নেকামো দেখলে  মেজাজ খারাপ হয়ে যায়,0.0
আমার এবছরের দেখা  সেরা নাটক,1.0
জোর করে হাসানোর চেষ্টা,0.0
অনেক দিন পর আজ আবার সেই পূরনো অনুভূতি কাজ করলো নাটক দেখে আসলে ভালবাসায় মায়া থাকাটাই বেশি জরুরি  মায়ার টানের কেউ কাউকে ছেড়ে যেতে পারে দিনশেষে দুজন দুজনার,1.0
এত থার্ডক্লাস নাটক কিভাবে বানায়,0.0
গাধার বাচ্চারা সব নাটক বানায় এমন নাটকে অভিনেতাও পাওয়া যায় যত সব পাগল আর গাধার দল,0.0
খুবই সুন্দর হয়েছে নাটকটি,1.0
এই ঈদের সেরা নাটকআমি ৫ বার দেখেছি আবারও দেখতে ইচ্ছে করতেছেআপনারা ও দেখতে পারেন আশাকরি ভালো লাগবে,1.0
বালের নাটক ফালতু,0.0
অসাধারন একটা নাটক,1.0
অসাধারণ অস্তিরতা কাজ করে শামিম ভাইয়ের সব নাটক আর অভিনয়ের মাঝেআর এটাই আমার ফ্রেবারেটনাটক মানেই বাংলা নাটকR ফ্রেন্ড আমিও কিন্তু টাংগাইলাভালবাসা অভিরাম,1.0
মিজানুর রহমান আরিয়ান ভাই মানেই অসাধারণ রোমান্টিক,1.0
সময়টা নষ্ট করলাম,0.0
মিজানুর রহমান আরিয়ান  সত্যি ই ভাই আপনার  নাটক  গুলা   অসাধারণ সুন্দর    ধন্যবাদ আপনাকে  আরফান নিসো,1.0
অসাধারন ধন্যবাদ এমন সুন্দর একটা চিত্রনাট্য উপহার দেওয়ার জন্য,1.0
কি বলবো আরিয়ান ভাইয়ের  নাটক গুলো এত ভালো হয়  দেকলে মনে হয় বাস্তব  কিছু আর নিসো ভাই তো কথায় ই নায় ভালোবাসি আরফান নিসো ভাই,1.0
কে বলে বাংলার নাটকের মান নষ্টো হয়ে গেছে  আসলে ভালো খারাপ ২ টাই থাকে কাজে  খারাপ কাজের ফাকে ১২ টা খারাপ কাজ হয়ে থাকে তাই বলে সব কাজ খারাপ না,1.0
একবার হলেও বাবা মা কে শেষের দিকে দেখালে ভালো হতো তারপরেও বস তোমাকে  চাই আফরান নিশো ভা্ই,1.0
ওর মতো বাবা কে জুতা দিয়া পিটান দরকার,0.0
অনেকদিন পর বাংলা নাটক দেখলামভালোই লাগলো,1.0
এক কথায় ভালো লাগলো না,0.0
নাটক টা ভালতবে সারাহকে ঠকানো হলো,1.0
দিন দিন এতই বাজে নাটক হচ্ছে  যে বাংলা নাটক আর দেখতে ইচ্ছা হয়নানিম্ন মানের অবাস্তব কাহিনী,0.0
একটা সময় নাটক সিনেমায় ধুমপান দেখানো প্রায় বন্ধই করে দিয়েছিলো  আর এখন ধুমপানের সাথে মদ্যপান ও কি অবলীলায় দেখানো হচ্ছে  নির্মাতারা  স্ক্রিনের এককোনে ধুমপান সাস্থ্যের জন্য ক্ষতিকর জাতীয় লেখা দেখিয়েই দায়িত্ব শেষতরুন প্রজন্ম আবার এই ভয়ংকর বিষয়টিকে ফ্যাশন হিসাবে গ্রহন করবে বা করছে নাটকটি ভালো কিন্তু মদ্যপান ও ধুমপানের দৃশ্যগুলো কবীর সিং সিনেমার অনুকরনে তৈরী,0.0
হায়রে ভালো বাসা,1.0
অনেক সুন্দর,1.0
তেমন একটা ভালো লাগলো না,0.0
ভালো হয়নি গল্প নাই শুধুই ভাঁড়ামি,0.0
অসাধারণ নাটক কিছু বলার ভাসা নেই,1.0
যত্তো সব ডং ভাল্লাগেনাই একদম ফালতু কাহিনি তার চে বেসি খারাব নিশুর ভাষা বেসি বাজে,0.0
আমি নিজেই একজন ভক্তিভগী  আজ প্রবাসে  মাঝেমধ্যে মাথার চুলটা ছিরতে চায় সে অনেক ভালো আছে তার জন্য দোয়া করি আমার চাইতে ভালো থাকে সর্বক্ষণ,1.0
বাজে এডিটিং,0.0
বালের একটা নাটক আমার দেখা সব থেকে নিশো বাজে নাটক এটি,0.0
ফালতু নাটক,0.0
মাস্টার বাদ দেওয়া হোক,0.0
অপূর্ব এর সাথে মেহেজাবিন কে দারুন মানায় খুব ভাল লাগে এই জুটিকে অপূর্ব আর মেহেজাবিন সব নাটক গুলোই দারুন রোমান্টিক হয় খুব ভাল লাগে অপূর্ব আর মেহেজাবিন এর নাটক গুলো,1.0
যত ফালটু নাটক,0.0
ইবানার ফেইচ অনেক সুন্দর  লাগলো,1.0
